ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ
0.3268287479877472,0.02316046878695488,0.013380169868469238,0.944705069065094,0.04045547544956207,-0.03502073511481285,2.4747445583343506,0.0008503356948494911,-9.358581155538559e-05,-0.001979705411940813,0.0,-3.690081773445944e-28,-7.417463498162766e+30
0.3268231749534607,0.023180248215794563,0.013387906365096569,0.9447063207626343,0.04048288241028786,-0.035053275525569916,2.474754810333252,-0.0002137860283255577,-0.001926308497786522,0.00033939839340746403,0.0,5.548051217237e-33,-6.65857572936921e-22
0.3268231749534607,0.023180248215794563,0.013387906365096569,0.9447063207626343,0.04048288241028786,-0.035053275525569916,2.474754810333252,-0.0002137860283255577,-0.001926308497786522,0.00033939839340746403,0.0,5.548051217237e-33,-6.65857572936921e-22
0.32682910561561584,0.02319307252764702,0.013406009413301945,0.9447036981582642,0.04052575305104256,-0.03506540134549141,2.474740743637085,0.0007345844060182571,0.000443008728325367,-0.00037251238245517015,0.0,5.256340539136941e-33,-3.191184943400174e+22
0.3268231153488159,0.023208027705550194,0.013412431813776493,0.9447053670883179,0.04054749757051468,-0.03508971258997917,2.474752426147461,0.0004168003797531128,0.0001095728948712349,-0.001005750149488449,0.0,0.010587692260742188,-1.155415952892887e+17
0.32679474353790283,0.023231856524944305,0.013419294729828835,0.9447145462036133,0.0405750647187233,-0.035131461918354034,2.4748106002807617,-0.0018365150317549706,-7.612630724906921e-05,-0.00014760869089514017,-1.0,-1.0,6.521643052967699e-42
0.3268015682697296,0.023230787366628647,0.013434563763439655,0.9447119235992432,0.04060348495841026,-0.03511914983391762,2.4747958183288574,0.003053968772292137,-0.0007490441203117371,0.00046756991650909185,-1.0,-1.0,6.521643052967699e-42
0.32679346203804016,0.023226387798786163,0.013445545919239521,0.9447147250175476,0.040621064603328705,-0.035103995352983475,2.4748129844665527,0.000951952300965786,-0.000543033704161644,0.0004705566680058837,0.0,-1.5237187348014055e-29,4.146923755502305e-17
0.3267700970172882,0.023233603686094284,0.013461682014167309,0.9447223544120789,0.04065544158220291,-0.03510807082056999,2.4748613834381104,-0.0012911437079310417,8.516386151313782e-05,0.0015458008274435997,-1.0,-1.0,6.521643052967699e-42
0.3267487585544586,0.023246021941304207,0.013470690697431564,0.9447293877601624,0.04067983850836754,-0.03512656316161156,2.474905490875244,0.0013905707746744156,-0.002022883854806423,0.0006680021760985255,0.0,-1.1180986292140098e-30,-1.8345669764146394e-14
0.3267470598220825,0.023227248340845108,0.013407078571617603,0.9447312355041504,0.040547166019678116,-0.035132795572280884,2.474912166595459,-0.005549119785428047,-0.0018002698197960854,-0.0010524382814764977,-1.0,-1.0,6.521643052967699e-42
0.3267470598220825,0.023227248340845108,0.013407078571617603,0.9447312355041504,0.040547166019678116,-0.035132795572280884,2.474912166595459,-0.005549119785428047,-0.0018002698197960854,-0.0010524382814764977,-1.0,-1.0,6.521643052967699e-42
0.3267274796962738,0.02322518266737461,0.013361852616071701,0.9447387456893921,0.040459565818309784,-0.035159334540367126,2.4749550819396973,-0.0036235470324754715,0.00051847193390131,0.0006951217073947191,0.0,-4.952167740127204e-31,-5.832900247877479e+30
0.3267112970352173,0.023207522928714752,0.013316412456333637,0.9447454810142517,0.040361449122428894,-0.03515639901161194,2.474992036819458,-0.002340005710721016,0.001211642287671566,-0.0018304645782336593,-1.0,-1.0,6.521643052967699e-42
0.32669687271118164,0.023189231753349304,0.013290181756019592,0.9447512626647949,0.04029930755496025,-0.035139620304107666,2.475024461746216,0.000975398812443018,0.0007755160331726074,0.00029288814403116703,27.25548553466797,0.00020706746727228165,9.664862007131552e-39
0.32669466733932495,0.02318042702972889,0.013272161595523357,0.9447523951530457,0.04025936499238014,-0.03513486683368683,2.475029945373535,-0.00023165810853242874,-0.0011391295120120049,0.0005670086247846484,0.0,0.0,0.00011105211160611361
0.32668259739875793,0.0231696218252182,0.013257371261715889,0.9447571039199829,0.0402238667011261,-0.03512464836239815,2.4750568866729736,0.0004015667364001274,0.0002849465236067772,-0.0008986444445326924,-1.0,-1.0,6.521643052967699e-42
0.32667019963264465,0.02313816547393799,0.013242163695394993,0.9447623491287231,0.040174003690481186,-0.03507568687200546,2.475085496902466,-0.002360246144235134,-0.0001718411222100258,-5.4311356507241726e-05,0.0,-5.9802977244953146e-24,-357004345344.0
0.32666027545928955,0.02312169224023819,0.01322147250175476,0.9447664618492126,0.040123697370290756,-0.03505852073431015,2.4751081466674805,-0.0025705648586153984,0.000178472138941288,-0.0017529706237837672,-1.0,-1.0,6.521643052967699e-42
0.32664206624031067,0.02310287207365036,0.013187190517783165,0.9447737336158752,0.0400458462536335,-0.03504616394639015,2.475149154663086,-0.0032046986743807793,0.0002276971936225891,0.0017667810898274183,0.0,0.0,0.00010930103599093854
0.32662561535835266,0.02307094819843769,0.01316421665251255,0.9447805285453796,0.039980847388505936,-0.035001568496227264,2.475186586380005,-0.0012953141704201698,0.0005796253681182861,-0.0013223604764789343,-1.0,-1.0,6.521643052967699e-42
0.32662150263786316,0.02307576686143875,0.013155199587345123,0.9447819590568542,0.03996680676937103,-0.035016752779483795,2.4751954078674316,0.0027652671560645103,0.0015347087755799294,0.0007327781058847904,0.0,-3.65608630577351e-25,6.805360853838482e-14
