ATSP_RollSP,ATSP_PitchSP,ATSP_YawSP,ATSP_ThrustSP,ATSP_qw,ATSP_qx,ATSP_qy,ATSP_qz,ATSP_fwy,ATSP_dmcy,ATSP_af,ATSP_tm,ATSP_eon,ATSP_di
-0.017329510301351547,-0.08767712861299515,2.474632501602173,0.0,0.3273653984069824,0.038575127720832825,-0.02252412587404251,0.9438413977622986,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4746475219726562,0.0,0.32735833525657654,0.038575295358896255,-0.02252383716404438,0.9438438415527344,0,0,0,0,0,1
-0.015885384753346443,-0.08767712861299515,2.4746475219726562,0.0,0.3273303806781769,0.038811661303043365,-0.021842315793037415,0.9438598155975342,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4746816158294678,0.0,0.3273422420024872,0.038575679063797,-0.022523177787661552,0.9438494443893433,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.4746761322021484,0.0,0.327340304851532,0.0392540879547596,-0.022758010774850845,0.9438164830207825,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474686622619629,0.0,0.3273398280143738,0.038575734943151474,-0.022523080930113792,0.9438502192497253,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4747138023376465,0.0,0.32732701301574707,0.03857603669166565,-0.02252255566418171,0.9438546895980835,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474752902984619,0.0,0.3273085951805115,0.038576480001211166,-0.02252180315554142,0.9438610672950745,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4747517108917236,0.0,0.32730910181999207,0.03857646882534027,-0.02252182550728321,0.9438608884811401,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474745988845825,0.0,0.32731184363365173,0.0385764054954052,-0.022521935403347015,0.9438599348068237,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474745988845825,0.0,0.32731184363365173,0.0385764054954052,-0.022521935403347015,0.9438599348068237,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.4747583866119385,0.0,0.3273014426231384,0.03925502300262451,-0.022756395861506462,0.9438299536705017,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474759817123413,0.0,0.32730531692504883,0.03857656195759773,-0.022521672770380974,0.9438621997833252,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4747886657714844,0.0,0.32729166746139526,0.0385768823325634,-0.022521112114191055,0.9438669085502625,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474797487258911,0.0,0.3272875249385834,0.03857698291540146,-0.022520942613482475,0.9438683986663818,0,0,0,0,0,1
-0.017329510301351547,-0.09055178612470627,2.4748048782348633,0.0,0.3272748291492462,0.03993403911590576,-0.022990159690380096,0.9438050389289856,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474853992462158,0.0,0.32726091146469116,0.038577623665332794,-0.022519854828715324,0.9438775777816772,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474891185760498,0.0,0.3272433280944824,0.03857803717255592,-0.02251913584768772,0.9438837170600891,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474915027618408,0.0,0.3272320628166199,0.03857831284403801,-0.02251867577433586,0.9438875913619995,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.474915027618408,0.0,0.3272320628166199,0.03857831284403801,-0.02251867577433586,0.9438875913619995,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4749436378479004,0.0,0.32721856236457825,0.03857862949371338,-0.02251812256872654,0.9438923001289368,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4749977588653564,0.0,0.3271929919719696,0.03857924044132233,-0.02251707948744297,0.9439011216163635,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4750163555145264,0.0,0.32718425989151,0.03857944905757904,-0.022516721859574318,0.9439041614532471,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4750170707702637,0.0,0.32718393206596375,0.03857945650815964,-0.022516706958413124,0.9439042806625366,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4750404357910156,0.0,0.3271729052066803,0.03857972472906113,-0.02251625992357731,0.9439080953598022,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.47507905960083,0.0,0.32715466618537903,0.03858015686273575,-0.022515511140227318,0.9439144134521484,0,0,0,0,0,1
-0.017329510301351547,-0.08911444991827011,2.475125789642334,0.0,0.3271281123161316,0.03925921022891998,-0.02274918742477894,0.9438900351524353,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4751293659210205,0.0,0.32713088393211365,0.038580719381570816,-0.02251454070210457,0.9439226984977722,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4751906394958496,0.0,0.3271019756793976,0.03858141228556633,-0.022513359785079956,0.9439327120780945,0,0,0,0,0,1
-0.017329510301351547,-0.08767712861299515,2.4751853942871094,0.0,0.32710447907447815,0.038581352680921555,-0.022513460367918015,0.9439318180084229,0,0,0,0,0,1
