BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
25.27263069152832,0.5447248220443726,76.23410034179688,0.9923765659332275,1.0,0
25.29027557373047,0.6037040948867798,76.41449737548828,0.9923585653305054,1.0,0
25.29954719543457,0.6181021332740784,76.59449768066406,0.9923405647277832,1.0,0
25.289146423339844,0.6171280741691589,76.769775390625,0.9923230409622192,1.0,0
25.266618728637695,0.5469048619270325,76.90763092041016,0.9923092126846313,1.0,0
25.256797790527344,0.5220538377761841,77.05403900146484,0.9922946095466614,1.0,0
25.259521484375,0.5339780449867249,77.20787811279297,0.9922792315483093,1.0,0
25.27324676513672,0.5653080344200134,77.37313842773438,0.9922626614570618,1.0,0
25.285978317260742,0.6009867191314697,77.54778289794922,0.9922451972961426,1.0,0
25.301742553710938,0.6507866382598877,77.7425537109375,0.9922257661819458,1.0,0
25.29399299621582,0.6198961138725281,77.91231536865234,0.9922087788581848,1.0,0
25.280532836914062,0.5865027904510498,78.0677490234375,0.9921932220458984,1.0,0
25.265024185180664,0.5313606858253479,78.2060775756836,0.9921793937683105,1.0,0
25.26774787902832,0.5431891679763794,78.36197662353516,0.9921637773513794,1.0,0
25.266551971435547,0.5473436117172241,78.51573181152344,0.9921483993530273,1.0,0
25.28294563293457,0.5977472066879272,78.69629669189453,0.9921303987503052,1.0,0
25.308752059936523,0.6533583402633667,78.8899917602539,0.9921110272407532,1.0,0
25.300281524658203,0.6212713718414307,79.05938720703125,0.9920940399169922,1.0,0
25.28506088256836,0.5859026908874512,79.2177963256836,0.9920782446861267,1.0,0
25.25453758239746,0.49409615993499756,79.48904418945312,0.9920511245727539,1.0,0
25.252666473388672,0.5105313658714294,79.63530731201172,0.9920364618301392,1.0,0
25.274959564208984,0.5675429701805115,79.8011245727539,0.9920198917388916,1.0,0
25.291173934936523,0.609982967376709,79.98002624511719,0.992002010345459,1.0,0
25.295673370361328,0.6151683926582336,80.15501403808594,0.991984486579895,1.0,0
25.278518676757812,0.5796211957931519,80.3102035522461,0.9919689893722534,1.0,0
25.26718521118164,0.569102942943573,80.46761322021484,0.9919532537460327,1.0,0
25.26718521118164,0.569102942943573,80.46761322021484,0.9919532537460327,1.0,0
25.255456924438477,0.5362103581428528,80.61387634277344,0.991938591003418,1.0,0
25.262866973876953,0.5320388078689575,80.75994873046875,0.991923987865448,1.0,0
25.276147842407227,0.5624015927314758,80.92509460449219,0.9919074773788452,1.0,0
25.29081153869629,0.5979063510894775,81.10130310058594,0.9918898940086365,1.0,0
25.293460845947266,0.6183081269264221,81.28274536132812,0.99187171459198,1.0,0
25.27597427368164,0.5521888136863708,81.42841339111328,0.9918571710586548,1.0,0
25.275222778320312,0.5497903227806091,81.58265686035156,0.991841733455658,1.0,0
25.26487159729004,0.5220406651496887,81.72464752197266,0.9918275475502014,1.0,0
25.266942977905273,0.536067008972168,81.87994384765625,0.991811990737915,1.0,0
25.277355194091797,0.5672166347503662,82.04462432861328,0.991795539855957,1.0,0
25.282846450805664,0.5983083248138428,82.21825408935547,0.9917781949043274,1.0,0
25.30027198791504,0.6387337446212769,82.40657806396484,0.9917593598365784,1.0,0
25.287235260009766,0.6156530976295471,82.57353210449219,0.9917426705360413,1.0,0
25.287235260009766,0.6156530976295471,82.57353210449219,0.9917426705360413,1.0,0
25.27574348449707,0.5743207931518555,82.72704315185547,0.9917272925376892,1.0,0
25.25794792175293,0.532246470451355,82.8706283569336,0.9917129278182983,1.0,0
25.265291213989258,0.5345138311386108,83.02214813232422,0.9916977882385254,1.0,0
25.26594352722168,0.5613386034965515,83.18190002441406,0.9916818141937256,1.0,0
25.27705955505371,0.5925033092498779,83.35531616210938,0.991664469242096,1.0,0
25.301185607910156,0.6597856283187866,83.55423736572266,0.991644561290741,1.0,0
25.29123878479004,0.6411777138710022,83.73194122314453,0.9916267991065979,1.0,0
25.276142120361328,0.5940486192703247,83.8884048461914,0.9916111826896667,1.0,0
25.263896942138672,0.5561529994010925,84.03398895263672,0.9915965795516968,1.0,0
25.273916244506836,0.5498418211936951,84.1852798461914,0.9915814995765686,1.0,0
25.270200729370117,0.5738060474395752,84.35106658935547,0.9915648698806763,1.0,0
25.283748626708984,0.6033408045768738,84.52314758300781,0.991547703742981,1.0,0
25.29839515686035,0.65790194272995,84.7181625366211,0.9915282130241394,1.0,0
25.29839515686035,0.65790194272995,84.7181625366211,0.9915282130241394,1.0,0
25.291107177734375,0.6373961567878723,84.89653015136719,0.9915103316307068,1.0,0
25.28205680847168,0.6091448068618774,85.06006622314453,0.9914939999580383,1.0,0
25.27273178100586,0.5761340856552124,85.21246337890625,0.9914787411689758,1.0,0
25.26763153076172,0.5509358048439026,85.3609848022461,0.9914638996124268,1.0,0
25.289283752441406,0.5569984912872314,85.51573944091797,0.9914484024047852,1.0,0
25.281652450561523,0.5772300958633423,85.67911529541016,0.9914320707321167,1.0,0
25.294281005859375,0.6127699613571167,85.85734558105469,0.9914142489433289,1.0,0
25.296239852905273,0.6341383457183838,86.03820037841797,0.9913961887359619,1.0,0
25.28289031982422,0.6113778948783875,86.20478820800781,0.9913794994354248,1.0,0
25.27305793762207,0.5764113068580627,86.35513305664062,0.9913644790649414,1.0,0
25.2628173828125,0.5472827553749084,86.50321197509766,0.9913496971130371,1.0,0
25.265127182006836,0.5518741011619568,86.65849304199219,0.9913341403007507,1.0,0
