LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
0.7883615493774414,3.725048303604126,0.9285895228385925,0.10000000149011612,-0.06657315045595169,-0.0024291095323860645,0.00205577933229506,0.06657315045595169,23.8489805,90.5056017,5.784846305847168,63,0,0.19217275083065033,0.23262274265289307
0.7879867553710938,3.724372625350952,0.9288687705993652,0.10000000149011612,-0.06656482815742493,-0.0024480740539729595,0.0019735675305128098,0.06656482815742493,23.8489805,90.5056017,5.784846305847168,63,0,0.19570259749889374,0.23290303349494934
0.7875131368637085,3.7235794067382812,0.9298567175865173,0.10000000149011612,-0.0663001611828804,-0.002595145720988512,0.0019862414337694645,0.0663001611828804,23.8489805,90.5056017,5.784846305847168,63,0,0.19127169251441956,0.2331806868314743
0.787043571472168,3.7228269577026367,0.930642306804657,0.10000000149011612,-0.06624145805835724,-0.0024913449306041002,0.00185604696162045,0.06624145805835724,23.8489805,90.5056017,5.784846305847168,63,0,0.1954924464225769,0.23224887251853943
0.7865158319473267,3.7221033573150635,0.9313233494758606,0.10000000149011612,-0.0660286545753479,-0.0030414683278650045,0.0012741010868921876,0.0660286545753479,23.8489805,90.5056017,5.784846305847168,63,0,0.19090141355991364,0.23244866728782654
0.785943865776062,3.7214789390563965,0.9319052696228027,0.10000000149011612,-0.06641996651887894,-0.0030405400320887566,0.0012184971710667014,0.06641996651887894,23.8489805,90.5056017,5.784846305847168,63,0,0.19440101087093353,0.23271967470645905
0.7852991819381714,3.7207977771759033,0.9322937726974487,0.10000000149011612,-0.06646996736526489,-0.003146227914839983,0.0013196407817304134,0.06646996736526489,23.8489805,90.5056017,5.784846305847168,63,0,0.1898723691701889,0.2329159826040268
0.7846224308013916,3.7200727462768555,0.9323296546936035,0.10000000149011612,-0.06631405651569366,-0.003111775266006589,0.0014679223531857133,0.06631405651569366,23.8489805,90.5056017,5.784846305847168,63,0,0.19405344128608704,0.23355711996555328
0.7839632630348206,3.719421148300171,0.9324452877044678,0.10000000149011612,-0.06665793061256409,-0.003399676876142621,0.0009442919981665909,0.06665793061256409,23.8489805,90.5056017,5.784846305847168,63,0,0.18956078588962555,0.2337486445903778
0.7831219434738159,3.718693494796753,0.9328346848487854,0.10000000149011612,-0.06642456352710724,-0.003756339196115732,0.000369184446753934,0.06642456352710724,23.8489805,90.5056017,5.784846305847168,63,0,0.19373257458209991,0.23279640078544617
0.7823547720909119,3.7180490493774414,0.933810830116272,0.10000000149011612,-0.0663582906126976,-0.004387954715639353,0.00012580670590978116,0.0663582906126976,23.8489805,90.5056017,5.784846305847168,63,0,0.19802920520305634,0.23343518376350403
0.7815016508102417,3.7172915935516357,0.9337689280509949,0.10000000149011612,-0.06699720770120621,-0.004624200984835625,8.949826587922871e-05,0.06699720770120621,23.8489805,90.5056017,5.784846305847168,63,0,0.1933836042881012,0.2336188703775406
0.7807366847991943,3.7166385650634766,0.9332956671714783,0.10000000149011612,-0.06673117727041245,-0.004466430749744177,-5.8133111451752484e-05,0.06673117727041245,23.8489805,90.5056017,5.784846305847168,63,0,0.19766435027122498,0.2326742708683014
0.7798265218734741,3.7160158157348633,0.9331005215644836,0.10000000149011612,-0.066548652946949,-0.005079697351902723,1.3807984942104667e-05,0.066548652946949,23.8489805,90.5056017,5.784846305847168,63,0,0.19300729036331177,0.23287811875343323
0.7789427042007446,3.7154793739318848,0.9327265024185181,0.10000000149011612,-0.06654040515422821,-0.005178723484277725,-1.2832169886678457e-05,0.06654040515422821,23.8489805,90.5056017,5.784846305847168,63,0,0.19727708399295807,0.23194094002246857
0.7781447768211365,3.7146854400634766,0.931698203086853,0.10000000149011612,-0.06605996191501617,-0.005092257168143988,-0.00018099183216691017,0.06605996191501617,23.8489805,90.5056017,5.784846305847168,63,0,0.19271686673164368,0.23214656114578247
