ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP
-0.3443123698234558,-0.316350519657135,0.0018059646245092154
-0.3442481756210327,-0.3163193166255951,0.0017664090264588594
-0.34429648518562317,-0.3162737488746643,0.0017150468192994595
-0.3443066477775574,-0.31621024012565613,0.0017592860385775566
-0.34418976306915283,-0.31623053550720215,0.0017550888005644083
-0.34411782026290894,-0.31617283821105957,0.001764677232131362
-0.34404486417770386,-0.31625592708587646,0.0017800050554797053
-0.34406739473342896,-0.3248792290687561,0.0018004386220127344
-0.34412166476249695,-0.32489269971847534,0.0018313454929739237
-0.3442305326461792,-0.32494163513183594,0.0018392021302133799
-0.34429091215133667,-0.3163366913795471,0.00178018887527287
-0.3442526161670685,-0.31638479232788086,0.0017855889163911343
-0.34434327483177185,-0.3165028691291809,0.0018067876808345318
-0.34445124864578247,-0.31654027104377747,0.0017857460770756006
-0.3446342349052429,-0.3165244460105896,0.0017302765045315027
-0.34477487206459045,-0.3165421783924103,0.0017936299555003643
-0.3449249863624573,-0.3165079951286316,0.0017670963425189257
-0.34508487582206726,-0.31657376885414124,0.0018192471470683813
-0.34526368975639343,-0.31639090180397034,0.0018465127795934677
-0.34531089663505554,-0.3164358139038086,0.0017946409061551094
-0.3453773558139801,-0.3164496421813965,0.0017625961918383837
-0.34550121426582336,-0.3164711594581604,0.0017696644645184278
-0.3455531597137451,-0.3165089190006256,0.001784779247827828
-0.34564003348350525,-0.31647586822509766,0.0017866778653115034
-0.3458622097969055,-0.3164406418800354,0.0017833581659942865
-0.34578239917755127,-0.31654882431030273,0.001772694056853652
-0.3457601070404053,-0.31658118963241577,0.0017937133088707924
-0.3457378149032593,-0.31666600704193115,0.0017949757166206837
-0.34568050503730774,-0.31666702032089233,0.0018037754343822598
-0.3456706702709198,-0.316715270280838,0.0017920031677931547
-0.3455675542354584,-0.3168081045150757,0.0017756023444235325
-0.34540849924087524,-0.3168792128562927,0.0017759455367922783
-0.3453906774520874,-0.31683585047721863,0.0017325517255812883
-0.3452952206134796,-0.3169019818305969,0.0018083883915096521
-0.3451172709465027,-0.31691402196884155,0.0018121140310540795
-0.3448570966720581,-0.3169619143009186,0.001776179764419794
-0.3446303904056549,-0.31703177094459534,0.001739629078656435
-0.3443838655948639,-0.3171544671058655,0.0017558082472532988
-0.3441661298274994,-0.31707096099853516,0.0017849999712780118
